reactionID,dcid
bio/HMR_1086,bio/CHEMBL509456
bio/HMR_1087,bio/C23H37NO5S
bio/HMR_1088,bio/CHEMBL509456
bio/HMR_8549,bio/CHEMBL509456
bio/HMR_8552,bio/CHEMBL509456
bio/HMR_6106,bio/CHEMBL509456
bio/HMR_6154,bio/CHEMBL509456
bio/HMR_6155,bio/CHEMBL509456
bio/HMR_6156,bio/CHEMBL509456
bio/HMR_1091,bio/C23H34N7O17P3S
bio/HMR_8362,bio/C23H34N7O17P3S
bio/HMR_1090,bio/C23H34N7O17P3S
bio/HMR_1091,bio/CHEMBL509456
bio/HMR_1089,bio/CHEMBL509456
bio/HMR_1092,bio/C20H31O4
bio/HMR_1098,bio/C20H29O5
bio/HMR_1099,bio/C20H33O5
bio/HMR_1100,bio/C20H29O4
bio/HMR_1101,bio/C20H29O4
bio/HMR_1102,bio/C20H29O4
bio/HMR_1103,bio/C20H29O4
bio/HMR_1103,bio/C21H27N7O14P2
bio/HMR_1131,bio/C21H27N7O14P2
bio/HMR_7931,bio/C21H27N7O14P2
bio/HMR_7939,bio/C21H27N7O14P2
bio/HMR_7954,bio/C21H27N7O14P2
bio/HMR_1968,bio/C21H27N7O14P2
bio/HMR_1971,bio/C21H27N7O14P2
bio/HMR_1584,bio/C21H27N7O14P2
bio/HMR_1783,bio/C21H27N7O14P2
bio/HMR_1787,bio/C21H27N7O14P2
bio/HMR_6633,bio/C21H27N7O14P2
bio/HMR_6647,bio/C21H27N7O14P2
bio/HMR_6652,bio/C21H27N7O14P2
bio/HMR_6674,bio/C21H27N7O14P2
bio/HMR_6676,bio/C21H27N7O14P2
bio/HMR_7776,bio/C21H27N7O14P2
bio/C3STDH1r,bio/C21H27N7O14P2
bio/C4STMO2r,bio/C21H27N7O14P2
bio/HMR_1105,bio/C20H29O4
bio/HMR_1106,bio/C20H29O4
bio/HMR_1107,bio/C20H29O5
bio/HMR_1108,bio/C20H29O5
bio/HMR_1109,bio/C20H29O6
bio/HMR_1113,bio/C20H29O6
bio/HMR_1110,bio/C20H29O6
bio/HMR_1111,bio/C20H29O7
bio/HMR_1114,bio/C20H29O7
bio/HMR_1112,bio/C20H29O7
bio/HMR_1115,bio/C20H29O7
bio/HMR_1116,bio/C20H26O6
bio/HMR_1117,bio/C20H26O6
bio/HMR_1119,bio/C30H45N3O10S
bio/HMR_1123,bio/C30H45N3O10S
bio/HMR_1120,bio/C30H45N3O10S
bio/HMR_1124,bio/C30H45N3O10S
bio/HMR_1121,bio/C30H45N3O10S
bio/HMR_1122,bio/C30H45N3O10S
bio/HMR_1125,bio/C30H45N3O10S
bio/HMR_1126,bio/CHEMBL1593789
bio/LEUKTRB4WOHtr,bio/CHEMBL1593789
bio/HMR_1127,bio/CHEMBL1593789
bio/HMR_1128,bio/CHEMBL1593789
bio/HMR_1129,bio/C20H29O5
bio/HMR_1132,bio/C20H29O5
bio/HMR_1130,bio/C20H29O5
bio/HMR_1133,bio/C20H29O5
bio/HMR_1131,bio/C20H29O5
bio/HMR_1134,bio/C20H29O5
bio/HMR_1136,bio/C20H29O5
bio/HMR_1137,bio/C20H31O6
bio/HMR_1138,bio/C20H31O6
bio/HMR_1139,bio/C20H31O7
bio/HMR_1140,bio/C20H31O7
bio/HMR_1142,bio/C20H31O7
bio/HMR_1146,bio/C20H31O4
bio/HMR_1147,bio/C20H31O4
bio/HMR_1148,bio/C20H31O4
bio/HMR_1149,bio/C20H31O4
bio/HMR_1157,bio/C20H31O4
bio/HMR_1150,bio/C20H31O4
bio/HMR_1158,bio/C20H31O4
bio/HMR_1151,bio/C20H31O4
bio/HMR_1159,bio/C20H31O4
bio/HMR_1152,bio/C20H31O4
bio/HMR_1160,bio/C20H31O4
bio/HMR_1153,bio/C20H33O4
bio/HMR_1154,bio/C20H33O4
bio/HMR_1155,bio/C20H33O4
bio/HMR_1156,bio/C20H33O4
bio/HMR_1160,bio/CHEMBL14249
bio/HMR_1203,bio/CHEMBL14249
bio/HMR_1266,bio/CHEMBL14249
bio/HMR_1290,bio/CHEMBL14249
bio/HMR_3482,bio/CHEMBL14249
bio/HMR_3493,bio/CHEMBL14249
bio/HMR_1842,bio/CHEMBL14249
bio/HMR_1845,bio/CHEMBL14249
bio/HMR_3473,bio/CHEMBL14249
bio/HMR_7785,bio/CHEMBL14249
bio/HMR_1161,bio/C41H60N7O19P3S
bio/HMR_1162,bio/C41H60N7O19P3S
bio/HMR_1163,bio/C41H62N7O20P3S
bio/HMR_1164,bio/C41H62N7O20P3S
bio/HMR_1165,bio/C41H60N7O20P3S
bio/HMR_1166,bio/C41H60N7O20P3S
bio/HMR_1167,bio/C39H58N7O19P3S
bio/HMR_1168,bio/C39H58N7O19P3S
bio/HMR_1170,bio/C18H27O4
bio/HMR_1173,bio/C18H27O4
bio/HMR_1171,bio/C18H27O4
bio/HMR_1172,bio/C18H27O4
bio/HMR_1190,bio/C20H31O4
bio/HMR_1191,bio/C20H31O4
bio/HMR_1192,bio/C20H31O4
bio/HMR_1193,bio/C20H31O4
bio/HMR_1197,bio/C20H31O4
bio/HMR_1200,bio/C20H31O4
bio/HMR_1194,bio/C20H31O4
bio/HMR_1198,bio/C20H31O4
bio/HMR_1201,bio/C20H31O4
bio/HMR_1195,bio/C20H31O4
bio/HMR_1202,bio/C20H31O4
bio/HMR_1196,bio/C20H31O4
bio/HMR_1199,bio/C20H31O4
bio/HMR_1203,bio/C20H31O4
bio/HMR_1204,bio/C41H60N7O19P3S
bio/HMR_1205,bio/C41H60N7O19P3S
bio/HMR_1206,bio/C41H62N7O20P3S
bio/HMR_1207,bio/C41H62N7O20P3S
bio/HMR_1208,bio/C41H60N7O20P3S
bio/HMR_1209,bio/C41H60N7O20P3S
bio/HMR_1210,bio/C39H58N7O19P3S
bio/HMR_1211,bio/C39H58N7O19P3S
bio/HMR_1212,bio/C18H27O4
bio/HMR_1215,bio/C18H27O4
bio/HMR_1213,bio/C18H27O4
bio/HMR_1214,bio/C18H27O4
bio/HMR_1228,bio/C20H31O4
bio/HMR_1280,bio/C20H31O4
bio/HMR_1229,bio/C20H31O4
bio/HMR_1281,bio/C20H31O4
bio/HMR_1230,bio/C20H31O4
bio/HMR_1282,bio/C20H31O4
bio/HMR_1231,bio/C20H33O4
bio/HMR_1263,bio/C20H33O4
bio/HMR_1285,bio/C20H33O4
bio/HMR_1232,bio/C20H33O4
bio/HMR_1264,bio/C20H33O4
bio/HMR_1233,bio/C20H33O4
bio/HMR_1266,bio/C20H33O4
bio/HMR_1234,bio/C20H33O5
bio/RE3434C,bio/C20H33O5
bio/HMR_1235,bio/C20H33O5
bio/RE3434R,bio/C20H33O5
bio/HMR_1236,bio/C20H33O6
bio/HMR_1237,bio/C20H33O6
bio/HMR_1238,bio/C20H33O7
bio/HMR_1240,bio/C20H33O7
bio/HMR_1239,bio/C20H33O7
bio/HMR_1241,bio/C20H30O6
bio/HMR_1244,bio/CHEMBL1592630
bio/HMR_1245,bio/CHEMBL1592630
bio/HMR_1246,bio/CHEMBL1592630
bio/HMR_1135,bio/CHEMBL1592630
bio/HMR_1247,bio/C18H24O6
bio/HMR_1248,bio/C41H59N7O21P3S
bio/HMR_1249,bio/C41H59N7O21P3S
bio/HMR_1250,bio/C41H59N7O21P3S
bio/HMR_1252,bio/C41H59N7O21P3S
bio/HMR_1251,bio/C41H59N7O21P3S
bio/HMR_1251,bio/CHEMBL752
bio/HMR_3489,bio/CHEMBL752
bio/HMR_1625,bio/CHEMBL752
bio/HMR_1700,bio/CHEMBL752
bio/HMR_7783,bio/CHEMBL752
bio/RE1514X,bio/CHEMBL752
bio/RE2912X,bio/CHEMBL752
bio/RE3074X,bio/CHEMBL752
bio/RE3075X,bio/CHEMBL752
bio/RE3335X,bio/CHEMBL752
bio/RE3446X,bio/CHEMBL752
bio/FAOXC15ATPx,bio/CHEMBL752
bio/FAOXC16BRx,bio/CHEMBL752
bio/HMR_1251,bio/HO7P2
bio/HMR_3489,bio/HO7P2
bio/HMR_1625,bio/HO7P2
bio/HMR_1700,bio/HO7P2
bio/HMR_5346,bio/HO7P2
bio/DMATTx,bio/HO7P2
bio/GRTTx,bio/HO7P2
bio/RE1514X,bio/HO7P2
bio/RE2912X,bio/HO7P2
bio/RE3074X,bio/HO7P2
bio/RE3075X,bio/HO7P2
bio/RE3335X,bio/HO7P2
bio/RE3446X,bio/HO7P2
bio/FAOXC15ATPx,bio/HO7P2
bio/FAOXC16BRx,bio/HO7P2
bio/HMR_1253,bio/C41H57N7O21P3S
bio/HMR_1254,bio/C41H57N7O21P3S
bio/HMR_1255,bio/C41H59N7O22P3S
bio/HMR_1256,bio/C41H59N7O22P3S
bio/HMR_1257,bio/C41H57N7O22P3S
bio/HMR_1258,bio/C41H57N7O22P3S
bio/HMR_1259,bio/C39H55N7O21P3S
bio/HMR_1260,bio/C39H55N7O21P3S
bio/HMR_1261,bio/C18H24O6
bio/HMR_1262,bio/C18H24O6
bio/HMR_1265,bio/C20H33O4
bio/HMR_1270,bio/C41H62N7O19P3S
bio/HMR_1271,bio/C41H62N7O19P3S
bio/HMR_1272,bio/C41H64N7O20P3S
bio/HMR_1273,bio/C41H64N7O20P3S
bio/HMR_1274,bio/C41H62N7O20P3S
bio/HMR_1275,bio/C41H62N7O20P3S
bio/HMR_1276,bio/C39H60N7O19P3S
bio/HMR_1277,bio/C39H60N7O19P3S
bio/HMR_1278,bio/C18H29O4
bio/HMR_1279,bio/C18H29O4
bio/HMR_1287,bio/C23H36NO6S
bio/HMR_1288,bio/C23H34NO6S
bio/HMR_1289,bio/C23H33NO7S
bio/HMR_1290,bio/C23H33NO7S
bio/HMR_1291,bio/C44H62N8O22P3S2
bio/HMR_1292,bio/C44H64N8O23P3S2
bio/HMR_1293,bio/C44H62N8O23P3S2
bio/HMR_1294,bio/C42H60N8O22P3S2
bio/HMR_1295,bio/C42H60N8O22P3S2
bio/HMR_1296,bio/C42H58N8O22P3S2
bio/HMR_1297,bio/C42H58N8O22P3S2
bio/HMR_1298,bio/C42H60N8O22P3S2
bio/HMR_1299,bio/C42H62N8O23P3S2
bio/HMR_1300,bio/C42H60N8O23P3S2
bio/HMR_1301,bio/C40H55N8O22P3S2
bio/HMR_1302,bio/C19H26NO7S
bio/HMR_1303,bio/C40H56N8O22P3S2
bio/HMR_1304,bio/C19H25NO7S
bio/HMR_4796,bio/CHEMBL288943
bio/HMR_6139,bio/CHEMBL288943
bio/HMR_6140,bio/CHEMBL288943
bio/HMR_6141,bio/CHEMBL288943
bio/HMR_6219,bio/CHEMBL288943
bio/HMR_8545,bio/C20H31O4
bio/HMR_8546,bio/CHEMBL495
bio/HMR_1395,bio/CHEMBL495
bio/HMR_6190,bio/CHEMBL495
bio/HMR_6191,bio/CHEMBL495
bio/HMR_6192,bio/CHEMBL495
bio/HMR_6233,bio/CHEMBL495
bio/HMR_6268,bio/CHEMBL495
bio/HMR_8933,bio/CHEMBL495
bio/HMR_8547,bio/C28H42N2O8S
bio/HMR_6157,bio/C28H42N2O8S
bio/HMR_6158,bio/C28H42N2O8S
bio/HMR_6159,bio/C28H42N2O8S
bio/HMR_6223,bio/C28H42N2O8S
bio/HMR_8548,bio/CHEMBL575060
bio/HMR_8888,bio/CHEMBL575060
bio/ACMPGLUTTRsc,bio/CHEMBL575060
bio/HMR_8548,bio/CHEMBL288943
bio/HMR_8553,bio/CHEMBL288943
bio/HMR_8550,bio/CHEMBL451509
bio/HMR_8554,bio/C20H31O3
bio/HMR_8555,bio/C20H31O3
bio/HMR_8556,bio/CHEMBL4085458
bio/HMR_8557,bio/CHEMBL2074582
bio/HMR_1325,bio/CHEMBL2074582
bio/HMR_1326,bio/CHEMBL2074582
bio/HMR_1339,bio/CHEMBL2074582
bio/HMR_6208,bio/CHEMBL2074582
bio/HMR_6209,bio/CHEMBL2074582
bio/HMR_6210,bio/CHEMBL2074582
bio/HMR_6239,bio/CHEMBL2074582
bio/HMR_8936,bio/CHEMBL2074582
bio/HMR_8558,bio/CHEMBL2074582
bio/HMR_8559,bio/CHEMBL2074582
bio/HMR_8560,bio/CHEMBL2074582
bio/HMR_1307,bio/CHEMBL2074582
bio/HMR_1311,bio/CHEMBL2074582
bio/HMR_8561,bio/CHEMBL1592630
bio/P450LTB4r,bio/CHEMBL1592630
bio/HMR_0154,bio/CHEMBL14021
bio/HMR_6003,bio/CHEMBL14021
bio/HMR_6010,bio/CHEMBL14021
bio/HMR_6024,bio/CHEMBL14021
bio/HMR_6032,bio/CHEMBL14021
bio/HMR_6037,bio/CHEMBL14021
bio/HMR_6042,bio/CHEMBL14021
bio/HMR_6043,bio/CHEMBL14021
bio/HMR_6045,bio/CHEMBL14021
bio/PPAt,bio/CHEMBL14021
bio/PPASMCT1,bio/CHEMBL14021
bio/HMR_0201,bio/C14H25O2
bio/HMR_0685,bio/C14H25O2
bio/HMR_0686,bio/C14H25O2
bio/HMR_0687,bio/C14H25O2
bio/HMR_0688,bio/C14H25O2
bio/HMR_0689,bio/C14H25O2
bio/HMR_0690,bio/C14H25O2
bio/HMR_0691,bio/C14H25O2
bio/HMR_0692,bio/C14H25O2
bio/HMR_0199,bio/C14H25O2
bio/HMR_9750,bio/C14H25O2
bio/FA141ACPH,bio/C14H25O2
bio/TTDCEAc,bio/C14H25O2
bio/HMR_10033,bio/C14H25O2
bio/HMR_0206,bio/C14H25O2
bio/HMR_0685,bio/C14H25O2
bio/HMR_0686,bio/C14H25O2
bio/HMR_0687,bio/C14H25O2
bio/HMR_0688,bio/C14H25O2
bio/HMR_0689,bio/C14H25O2
bio/HMR_0690,bio/C14H25O2
bio/HMR_0691,bio/C14H25O2
bio/HMR_0692,bio/C14H25O2
bio/HMR_0203,bio/C14H25O2
bio/HMR_9749,bio/C14H25O2
bio/HMR_10033,bio/C14H25O2
bio/HMR_0242,bio/C17H31O2
bio/HMR_0685,bio/C17H31O2
bio/HMR_0686,bio/C17H31O2
bio/HMR_0687,bio/C17H31O2
bio/HMR_0688,bio/C17H31O2
bio/HMR_0689,bio/C17H31O2
bio/HMR_0690,bio/C17H31O2
bio/HMR_0691,bio/C17H31O2
bio/HMR_0692,bio/C17H31O2
bio/HMR_0240,bio/C17H31O2
bio/HMR_9738,bio/C17H31O2
bio/HMR_10033,bio/C17H31O2
bio/HMR_0256,bio/C18H33O2
bio/HMR_0685,bio/C18H33O2
bio/HMR_0686,bio/C18H33O2
bio/HMR_0687,bio/C18H33O2
bio/HMR_0688,bio/C18H33O2
bio/HMR_0689,bio/C18H33O2
bio/HMR_0690,bio/C18H33O2
bio/HMR_0691,bio/C18H33O2
bio/HMR_0692,bio/C18H33O2
bio/HMR_0254,bio/C18H33O2
bio/HMR_9742,bio/C18H33O2
bio/HMR_10033,bio/C18H33O2
bio/HMR_0264,bio/CHEMBL8659
bio/HMR_0685,bio/CHEMBL8659
bio/HMR_0686,bio/CHEMBL8659
bio/HMR_0687,bio/CHEMBL8659
bio/HMR_0688,bio/CHEMBL8659
bio/HMR_0689,bio/CHEMBL8659
bio/HMR_0690,bio/CHEMBL8659
bio/HMR_0691,bio/CHEMBL8659
bio/HMR_0692,bio/CHEMBL8659
bio/HMR_0262,bio/CHEMBL8659
bio/HMR_8940,bio/CHEMBL8659
bio/HMR_9786,bio/CHEMBL8659
bio/FA181ACPH,bio/CHEMBL8659
bio/HMR_10033,bio/CHEMBL8659
bio/HMR_0276,bio/C18H31O2
bio/HMR_0685,bio/C18H31O2
bio/HMR_0686,bio/C18H31O2
bio/HMR_0687,bio/C18H31O2
bio/HMR_0688,bio/C18H31O2
bio/HMR_0689,bio/C18H31O2
bio/HMR_0690,bio/C18H31O2
bio/HMR_0691,bio/C18H31O2
bio/HMR_0692,bio/C18H31O2
bio/HMR_0274,bio/C18H31O2
bio/HMR_9745,bio/C18H31O2
bio/FA1822ACPH,bio/C18H31O2
bio/HMR_10033,bio/C18H31O2
bio/HMR_0290,bio/C20H37O2
bio/HMR_0685,bio/C20H37O2
bio/HMR_0686,bio/C20H37O2
bio/HMR_0687,bio/C20H37O2
bio/HMR_0688,bio/C20H37O2
bio/HMR_0689,bio/C20H37O2
bio/HMR_0690,bio/C20H37O2
bio/HMR_0691,bio/C20H37O2
bio/HMR_0692,bio/C20H37O2
bio/HMR_0288,bio/C20H37O2
bio/HMR_9741,bio/C20H37O2
bio/HMR_10033,bio/C20H37O2
bio/HMR_0298,bio/C20H37O2
bio/HMR_0685,bio/C20H37O2
bio/HMR_0686,bio/C20H37O2
bio/HMR_0687,bio/C20H37O2
bio/HMR_0688,bio/C20H37O2
bio/HMR_0689,bio/C20H37O2
bio/HMR_0690,bio/C20H37O2
bio/HMR_0691,bio/C20H37O2
bio/HMR_0692,bio/C20H37O2
bio/HMR_0296,bio/C20H37O2
bio/HMR_9759,bio/C20H37O2
bio/HMR_10033,bio/C20H37O2
bio/HMR_0370,bio/C24H37O2
bio/HMR_0685,bio/C24H37O2
bio/HMR_0686,bio/C24H37O2
bio/HMR_0687,bio/C24H37O2
bio/HMR_0688,bio/C24H37O2
bio/HMR_0689,bio/C24H37O2
bio/HMR_0690,bio/C24H37O2
bio/HMR_0691,bio/C24H37O2
bio/HMR_0692,bio/C24H37O2
bio/HMR_0368,bio/C24H37O2
bio/HMR_9752,bio/C24H37O2
bio/HMR_10033,bio/C24H37O2
bio/HMR_0374,bio/C24H35O2
bio/HMR_0685,bio/C24H35O2
bio/HMR_0686,bio/C24H35O2
bio/HMR_0687,bio/C24H35O2
bio/HMR_0688,bio/C24H35O2
bio/HMR_0689,bio/C24H35O2
bio/HMR_0690,bio/C24H35O2
bio/HMR_0691,bio/C24H35O2
bio/HMR_0692,bio/C24H35O2
bio/HMR_0372,bio/C24H35O2
bio/HMR_9747,bio/C24H35O2
bio/HMR_10033,bio/C24H35O2
bio/HMR_0382,bio/CHEMBL453991
bio/HMR_0685,bio/CHEMBL453991
bio/HMR_0686,bio/CHEMBL453991
bio/HMR_0687,bio/CHEMBL453991
bio/HMR_0688,bio/CHEMBL453991
bio/HMR_0689,bio/CHEMBL453991
bio/HMR_0690,bio/CHEMBL453991
bio/HMR_0691,bio/CHEMBL453991
bio/HMR_0692,bio/CHEMBL453991
bio/HMR_0380,bio/CHEMBL453991
bio/HMR_9740,bio/CHEMBL453991
bio/HMR_10033,bio/CHEMBL453991
bio/HMR_0386,bio/C22H37O2
bio/HMR_0685,bio/C22H37O2
bio/HMR_0686,bio/C22H37O2
bio/HMR_0687,bio/C22H37O2
bio/HMR_0688,bio/C22H37O2
bio/HMR_0689,bio/C22H37O2
bio/HMR_0690,bio/C22H37O2
bio/HMR_0691,bio/C22H37O2
bio/HMR_0692,bio/C22H37O2
bio/HMR_0384,bio/C22H37O2
bio/HMR_9756,bio/C22H37O2
bio/HMR_10033,bio/C22H37O2
bio/HMR_0390,bio/C22H35O2
bio/HMR_0685,bio/C22H35O2
bio/HMR_0686,bio/C22H35O2
bio/HMR_0687,bio/C22H35O2
bio/HMR_0688,bio/C22H35O2
bio/HMR_0689,bio/C22H35O2
bio/HMR_0690,bio/C22H35O2
bio/HMR_0691,bio/C22H35O2
bio/HMR_0692,bio/C22H35O2
bio/HMR_0388,bio/C22H35O2
bio/HMR_9753,bio/C22H35O2
bio/HMR_10033,bio/C22H35O2
bio/HMR_0394,bio/C24H39O2
bio/HMR_0685,bio/C24H39O2
bio/HMR_0686,bio/C24H39O2
bio/HMR_0687,bio/C24H39O2
bio/HMR_0688,bio/C24H39O2
bio/HMR_0689,bio/C24H39O2
bio/HMR_0690,bio/C24H39O2
bio/HMR_0691,bio/C24H39O2
bio/HMR_0692,bio/C24H39O2
bio/HMR_0392,bio/C24H39O2
bio/HMR_9755,bio/C24H39O2
bio/HMR_10033,bio/C24H39O2
bio/HMR_0418,bio/C24H39O2
bio/HMR_0685,bio/C24H39O2
bio/HMR_0686,bio/C24H39O2
bio/HMR_0687,bio/C24H39O2
bio/HMR_0688,bio/C24H39O2
bio/HMR_0689,bio/C24H39O2
bio/HMR_0690,bio/C24H39O2
bio/HMR_0691,bio/C24H39O2
bio/HMR_0692,bio/C24H39O2
bio/HMR_0416,bio/C24H39O2
bio/HMR_9751,bio/C24H39O2
bio/HMR_10033,bio/C24H39O2
bio/HMR_0422,bio/C24H37O2
bio/HMR_0685,bio/C24H37O2
bio/HMR_0686,bio/C24H37O2
bio/HMR_0687,bio/C24H37O2
bio/HMR_0688,bio/C24H37O2
bio/HMR_0689,bio/C24H37O2
bio/HMR_0690,bio/C24H37O2
bio/HMR_0691,bio/C24H37O2
bio/HMR_0692,bio/C24H37O2
bio/HMR_0420,bio/C24H37O2
bio/HMR_9746,bio/C24H37O2
bio/HMR_10033,bio/C24H37O2
bio/HMR_0426,bio/C22H33O2
bio/HMR_0685,bio/C22H33O2
bio/HMR_0686,bio/C22H33O2
bio/HMR_0687,bio/C22H33O2
bio/HMR_0688,bio/C22H33O2
bio/HMR_0689,bio/C22H33O2
bio/HMR_0690,bio/C22H33O2
bio/HMR_0691,bio/C22H33O2
bio/HMR_0692,bio/C22H33O2
bio/HMR_0424,bio/C22H33O2
bio/HMR_9744,bio/C22H33O2
bio/HMR_10033,bio/C22H33O2
bio/HMR_0430,bio/C20H35O2
bio/HMR_0685,bio/C20H35O2
bio/HMR_0686,bio/C20H35O2
bio/HMR_0687,bio/C20H35O2
bio/HMR_0688,bio/C20H35O2
bio/HMR_0689,bio/C20H35O2
bio/HMR_0690,bio/C20H35O2
bio/HMR_0691,bio/C20H35O2
bio/HMR_0692,bio/C20H35O2
bio/HMR_0428,bio/C20H35O2
bio/HMR_9739,bio/C20H35O2
bio/HMR_10033,bio/C20H35O2
bio/HMR_0434,bio/C22H39O2
bio/HMR_0685,bio/C22H39O2
bio/HMR_0686,bio/C22H39O2
bio/HMR_0687,bio/C22H39O2
bio/HMR_0688,bio/C22H39O2
bio/HMR_0689,bio/C22H39O2
bio/HMR_0690,bio/C22H39O2
bio/HMR_0691,bio/C22H39O2
bio/HMR_0692,bio/C22H39O2
bio/HMR_0432,bio/C22H39O2
bio/HMR_9743,bio/C22H39O2
bio/HMR_10033,bio/C22H39O2
bio/HMR_3009,bio/CHEMBL14021
bio/HMR_3475,bio/CHEMBL539
bio/HMR_3476,bio/CHEMBL116736
bio/HMR_0159,bio/C11H21NO4
bio/HMR_0160,bio/C11H21NO4
bio/C4tcx,bio/C11H21NO4
bio/C4CRNtr,bio/C11H21NO4
bio/HMR_2602,bio/C33H54N7O17P3S
bio/FAS120COA,bio/C33H54N7O17P3S
bio/HMR_10036,bio/C33H54N7O17P3S
bio/HMR_2605,bio/C34H56N7O17P3S
bio/HMR_10036,bio/C34H56N7O17P3S
bio/HMR_2608,bio/C35H58N7O17P3S
bio/HMR_9512,bio/C35H58N7O17P3S
bio/FAS140COA,bio/C35H58N7O17P3S
bio/TTDCAFATPc,bio/C35H58N7O17P3S
bio/HMR_10036,bio/C35H58N7O17P3S
bio/HMR_2611,bio/C21H39NO4
bio/HMR_2612,bio/C21H39NO4
bio/HMR_2793,bio/C21H39NO4
bio/TTDCRNtr,bio/C21H39NO4
bio/HMR_2614,bio/C21H39NO4
bio/HMR_2616,bio/C21H39NO4
bio/HMR_2795,bio/C21H39NO4
bio/HMR_2620,bio/C21H39NO4
bio/HMR_2621,bio/C21H39NO4
bio/HMR_2797,bio/C21H39NO4
bio/HMR_2623,bio/C36H60N7O17P3S
bio/HMR_10036,bio/C36H60N7O17P3S
bio/HMR_2626,bio/C37H62N7O17P3S
bio/FAS160COA,bio/C37H62N7O17P3S
bio/PALFATPtc,bio/C37H62N7O17P3S
bio/HMR_10036,bio/C37H62N7O17P3S
bio/HMR_2633,bio/C23H43NO4
bio/HMR_2634,bio/C23H43NO4
bio/HMR_2805,bio/C23H43NO4
bio/C161CPT12,bio/C23H43NO4
bio/HDD2CRNte2,bio/C23H43NO4
bio/HMR_2642,bio/C38H64N7O17P3S
bio/HMR_10036,bio/C38H64N7O17P3S
bio/HMR_2648,bio/C24H45NO4
bio/HMR_2649,bio/C24H45NO4
bio/HMR_2813,bio/C24H45NO4
bio/HMR_2651,bio/C24H45NO4
bio/HMR_2652,bio/C24H45NO4
bio/HMR_2815,bio/C24H45NO4
bio/HMR_2657,bio/C25H47NO4
bio/HMR_2658,bio/C25H47NO4
bio/HMR_2821,bio/C25H47NO4
bio/C181CPT1,bio/C25H47NO4
bio/ODECRNtr,bio/C25H47NO4
bio/HMR_2666,bio/C25H47NO4
bio/ELAIDCPT1,bio/C25H47NO4
bio/ELAIDCRNtr,bio/C25H47NO4
bio/HMR_2669,bio/C25H47NO4
bio/HMR_2670,bio/C25H47NO4
bio/HMR_2831,bio/C25H47NO4
bio/HMR_2672,bio/C25H45NO4
bio/LNELDCCRNtr,bio/C25H45NO4
bio/HMR_2681,bio/C27H51NO4
bio/HMR_2682,bio/C27H51NO4
bio/HMR_2843,bio/C27H51NO4
bio/HMR_2684,bio/C27H51NO4
bio/HMR_2685,bio/C27H51NO4
bio/HMR_2839,bio/C27H51NO4
bio/HMR_2687,bio/C27H51NO4
bio/HMR_2688,bio/C27H51NO4
bio/HMR_2841,bio/C27H51NO4
bio/HMR_2690,bio/C27H49NO4
bio/HMR_2693,bio/C27H47NO4
bio/HMR_2705,bio/C29H55NO4
bio/HMR_2706,bio/C29H55NO4
bio/HMR_2853,bio/C29H55NO4
bio/HMR_2708,bio/C29H55NO4
bio/HMR_2709,bio/C29H55NO4
bio/HMR_2855,bio/C29H55NO4
bio/HMR_2711,bio/C39H60N7O17P3S
bio/HMR_10036,bio/C39H60N7O17P3S
bio/HMR_2714,bio/C25H41NO4
bio/HMR_2717,bio/C27H45NO4
bio/HMR_2720,bio/C27H43NO4
bio/HMR_2726,bio/C29H47NO4
bio/HMR_2730,bio/C29H45NO4
bio/HMR_2731,bio/C29H45NO4
bio/HMR_2869,bio/C29H45NO4
bio/HMR_2733,bio/C27H47NO4
bio/HMR_2736,bio/C29H51NO4
bio/HMR_2739,bio/C29H49NO4
bio/HMR_2742,bio/C39H62N7O17P3S
bio/LINOFATPtc,bio/C39H62N7O17P3S
bio/HMR_10036,bio/C39H62N7O17P3S
bio/HMR_2759,bio/C29H49NO4
bio/HMR_2760,bio/C29H49NO4
bio/HMR_2896,bio/C29H49NO4
bio/HMR_2762,bio/C29H47NO4
bio/HMR_2768,bio/C27H49NO4
bio/HMR_2769,bio/C27H49NO4
bio/HMR_2900,bio/C27H49NO4
bio/HMR_2771,bio/C29H52NO4
bio/HMR_2774,bio/C29H51NO4
bio/HMR_2877,bio/C31H53NO4
bio/HMR_3032,bio/C29H46N7O17P3S
bio/FAS80COA_L,bio/C29H46N7O17P3S
bio/HMR_3521,bio/C18H35NO4
bio/C9BRxtc,bio/C18H35NO4
bio/HMR_8419,bio/C16H31NO4
bio/HMR_0160,bio/CHEMBL503189
bio/HMR_0161,bio/CHEMBL503189
bio/HMR_0163,bio/CHEMBL503189
bio/HMR_2593,bio/CHEMBL503189
bio/HMR_2596,bio/CHEMBL503189
bio/HMR_2598,bio/CHEMBL503189
bio/HMR_2601,bio/CHEMBL503189
bio/HMR_2603,bio/CHEMBL503189
bio/HMR_2604,bio/CHEMBL503189
bio/HMR_2606,bio/CHEMBL503189
bio/HMR_2607,bio/CHEMBL503189
bio/HMR_2609,bio/CHEMBL503189
bio/HMR_2610,bio/CHEMBL503189
bio/HMR_2612,bio/CHEMBL503189
bio/HMR_2616,bio/CHEMBL503189
bio/HMR_2621,bio/CHEMBL503189
bio/HMR_2624,bio/CHEMBL503189
bio/HMR_2625,bio/CHEMBL503189
bio/HMR_2629,bio/CHEMBL503189
bio/HMR_2630,bio/CHEMBL503189
bio/HMR_2634,bio/CHEMBL503189
bio/HMR_2638,bio/CHEMBL503189
