reactionID,dcid
bio/HMR_2649,bio/CHEMBL503189
bio/HMR_2652,bio/CHEMBL503189
bio/HMR_2655,bio/CHEMBL503189
bio/HMR_2658,bio/CHEMBL503189
bio/HMR_2661,bio/CHEMBL503189
bio/HMR_2664,bio/CHEMBL503189
bio/HMR_2670,bio/CHEMBL503189
bio/HMR_2676,bio/CHEMBL503189
bio/HMR_2679,bio/CHEMBL503189
bio/HMR_2682,bio/CHEMBL503189
bio/HMR_2685,bio/CHEMBL503189
bio/HMR_2688,bio/CHEMBL503189
bio/HMR_2700,bio/CHEMBL503189
bio/HMR_2703,bio/CHEMBL503189
bio/HMR_2706,bio/CHEMBL503189
bio/HMR_2709,bio/CHEMBL503189
bio/HMR_2712,bio/CHEMBL503189
bio/HMR_2731,bio/CHEMBL503189
bio/HMR_2744,bio/CHEMBL503189
bio/HMR_2748,bio/CHEMBL503189
bio/HMR_2753,bio/CHEMBL503189
bio/HMR_2757,bio/CHEMBL503189
bio/HMR_2760,bio/CHEMBL503189
bio/HMR_2769,bio/CHEMBL503189
bio/HMR_3027,bio/CHEMBL503189
bio/HMR_3029,bio/CHEMBL503189
bio/HMR_3033,bio/CHEMBL503189
bio/HMR_3035,bio/CHEMBL503189
bio/HMR_2778,bio/CHEMBL503189
bio/HMR_2783,bio/CHEMBL503189
bio/HMR_2787,bio/CHEMBL503189
bio/HMR_2789,bio/CHEMBL503189
bio/HMR_2791,bio/CHEMBL503189
bio/HMR_2793,bio/CHEMBL503189
bio/HMR_2795,bio/CHEMBL503189
bio/HMR_2797,bio/CHEMBL503189
bio/HMR_2799,bio/CHEMBL503189
bio/HMR_2801,bio/CHEMBL503189
bio/HMR_2805,bio/CHEMBL503189
bio/HMR_2807,bio/CHEMBL503189
bio/HMR_2811,bio/CHEMBL503189
bio/HMR_2813,bio/CHEMBL503189
bio/HMR_2815,bio/CHEMBL503189
bio/HMR_2817,bio/CHEMBL503189
bio/HMR_2821,bio/CHEMBL503189
bio/HMR_2823,bio/CHEMBL503189
bio/HMR_2831,bio/CHEMBL503189
bio/HMR_2835,bio/CHEMBL503189
bio/HMR_2837,bio/CHEMBL503189
bio/HMR_2839,bio/CHEMBL503189
bio/HMR_2841,bio/CHEMBL503189
bio/HMR_2843,bio/CHEMBL503189
bio/HMR_2849,bio/CHEMBL503189
bio/HMR_2851,bio/CHEMBL503189
bio/HMR_2853,bio/CHEMBL503189
bio/HMR_2855,bio/CHEMBL503189
bio/HMR_2857,bio/CHEMBL503189
bio/HMR_2869,bio/CHEMBL503189
bio/HMR_2880,bio/CHEMBL503189
bio/HMR_2884,bio/CHEMBL503189
bio/HMR_2888,bio/CHEMBL503189
bio/HMR_2892,bio/CHEMBL503189
bio/HMR_2896,bio/CHEMBL503189
bio/HMR_2900,bio/CHEMBL503189
bio/HMR_2907,bio/CHEMBL503189
bio/HMR_2910,bio/CHEMBL503189
bio/HMR_2912,bio/CHEMBL503189
bio/HMR_2916,bio/CHEMBL503189
bio/HMR_2919,bio/CHEMBL503189
bio/HMR_2921,bio/CHEMBL503189
bio/HMR_2924,bio/CHEMBL503189
bio/HMR_2927,bio/CHEMBL503189
bio/HMR_2930,bio/CHEMBL503189
bio/HMR_8676,bio/CHEMBL503189
bio/HMR_0158,bio/CHEMBL503189
bio/HMR_2590,bio/CHEMBL503189
bio/HMR_3026,bio/CHEMBL503189
bio/HMR_2777,bio/CHEMBL503189
bio/cofactors_vitamins,bio/CHEMBL503189
bio/C161CPT12,bio/CHEMBL503189
bio/C181CPT1,bio/CHEMBL503189
bio/CRNtHa,bio/CHEMBL503189
bio/ELAIDCPT1,bio/CHEMBL503189
bio/LNLNCACPT1,bio/CHEMBL503189
bio/r0999,bio/CHEMBL503189
bio/r1003,bio/CHEMBL503189
bio/r1008,bio/CHEMBL503189
bio/r2512,bio/CHEMBL503189
bio/r2513,bio/CHEMBL503189
bio/r2515,bio/CHEMBL503189
bio/C100CPT1,bio/CHEMBL503189
bio/C101CPT1,bio/CHEMBL503189
bio/C102CPT1,bio/CHEMBL503189
bio/C10DCc,bio/CHEMBL503189
bio/C10OHc,bio/CHEMBL503189
bio/C120CPT1,bio/CHEMBL503189
bio/C121CPT1,bio/CHEMBL503189
bio/C12OHc,bio/CHEMBL503189
bio/C140CPT1,bio/CHEMBL503189
bio/C141CPT1,bio/CHEMBL503189
bio/C141OHc,bio/CHEMBL503189
bio/C142CPT1,bio/CHEMBL503189
bio/C142OHc,bio/CHEMBL503189
bio/C14OHc,bio/CHEMBL503189
bio/C161OHc,bio/CHEMBL503189
bio/C162OHc,bio/CHEMBL503189
bio/C16DCc,bio/CHEMBL503189
bio/C16OHc,bio/CHEMBL503189
bio/C181OHc,bio/CHEMBL503189
bio/C182OHc,bio/CHEMBL503189
bio/C18OHc,bio/CHEMBL503189
bio/C4OHc,bio/CHEMBL503189
bio/C50CPT1,bio/CHEMBL503189
bio/C51CPT1,bio/CHEMBL503189
bio/C60CPT1,bio/CHEMBL503189
bio/C6DCc,bio/CHEMBL503189
bio/C81CPT1,bio/CHEMBL503189
bio/C8DCc,bio/CHEMBL503189
bio/FAOXC12DCc,bio/CHEMBL503189
bio/FAOXC3DC,bio/CHEMBL503189
bio/FAOXC4C4DCc,bio/CHEMBL503189
bio/FAOXC5C5DCc,bio/CHEMBL503189
bio/FAOXC5OHc,bio/CHEMBL503189
bio/OCD11COACPT1,bio/CHEMBL503189
bio/OCTDECCPT1,bio/CHEMBL503189
bio/HMR_10065,bio/CHEMBL503189
bio/HMR_2591,bio/CHEMBL1358846
bio/HMR_2592,bio/CHEMBL1358846
bio/ACRNtm,bio/CHEMBL1358846
bio/ACRNte,bio/CHEMBL1358846
bio/HMR_2594,bio/CHEMBL2074916
bio/PCRNtm,bio/CHEMBL2074916
bio/PCRNte,bio/CHEMBL2074916
bio/HC02149td,bio/CHEMBL2074916
bio/HMR_2599,bio/C10H16NO6
bio/HMR_2600,bio/C10H16NO6
bio/HMR_2602,bio/C19H37NO4
bio/HMR_2605,bio/C20H39NO4
bio/HMR_2608,bio/C21H41NO4
bio/HMR_2623,bio/C22H43NO4
bio/PTDCACRNt,bio/C22H43NO4
bio/HMR_2626,bio/CHEMBL3392050
bio/C160CRNt,bio/CHEMBL3392050
bio/PMTCRNte,bio/CHEMBL3392050
bio/HMR_2636,bio/C23H43NO4
bio/C161CRNt,bio/C23H43NO4
bio/HDCECRNte,bio/C23H43NO4
bio/HMR_2642,bio/C24H47NO4
bio/HPDCACRNt,bio/C24H47NO4
bio/HMR_2654,bio/C25H49NO4
bio/C180CRNt,bio/C25H49NO4
bio/STCRNte,bio/C25H49NO4
bio/HMR_2660,bio/C25H47NO4
bio/HMR_2663,bio/C25H47NO4
bio/HMR_2825,bio/C25H47NO4
bio/HMR_2675,bio/C26H51NO4
bio/HMR_2678,bio/C27H53NO4
bio/ARACHCRNt,bio/C27H53NO4
bio/HMR_2699,bio/C28H55NO4
bio/HMR_2702,bio/C29H57NO4
bio/HMR_2711,bio/C25H43NO4
bio/HMR_2742,bio/C25H45NO4
bio/LNLCCRNt,bio/C25H45NO4
bio/LNLCCRNNAt,bio/C25H45NO4
bio/LNLCCRNtd,bio/C25H45NO4
bio/HMR_2746,bio/C25H43NO4
bio/LNLNCGCRNt,bio/C25H43NO4
bio/HMR_2752,bio/C27H47NO4
bio/DLNLCGCRNt,bio/C27H47NO4
bio/HMR_2755,bio/C27H45NO4
bio/C204CRNt,bio/C27H45NO4
bio/HMR_3032,bio/C15H29NO4
bio/HMR_0162,bio/C15H29NO4
bio/C8CRNe,bio/C15H29NO4
bio/HMR_3521,bio/C32H52N7O17P3S
bio/HMR_3517,bio/C32H52N7O17P3S
bio/HMR_8419,bio/C30H48N7O17P3S
bio/HMR_0160,bio/C11H21NO4
bio/HMR_0161,bio/C11H21NO4
bio/HMR_0162,bio/CHEMBL503189
bio/HMR_2592,bio/CHEMBL503189
bio/HMR_2600,bio/CHEMBL503189
bio/HMR_2613,bio/CHEMBL503189
bio/HMR_2618,bio/CHEMBL503189
bio/HMR_2622,bio/CHEMBL503189
bio/HMR_2635,bio/CHEMBL503189
bio/HMR_2650,bio/CHEMBL503189
bio/HMR_2653,bio/CHEMBL503189
bio/HMR_2659,bio/CHEMBL503189
bio/HMR_2667,bio/CHEMBL503189
bio/HMR_2668,bio/CHEMBL503189
bio/HMR_2671,bio/CHEMBL503189
bio/HMR_2673,bio/CHEMBL503189
bio/HMR_2674,bio/CHEMBL503189
bio/HMR_2683,bio/CHEMBL503189
bio/HMR_2686,bio/CHEMBL503189
bio/HMR_2689,bio/CHEMBL503189
bio/HMR_2691,bio/CHEMBL503189
bio/HMR_2692,bio/CHEMBL503189
bio/HMR_2695,bio/CHEMBL503189
bio/HMR_2697,bio/CHEMBL503189
bio/HMR_2707,bio/CHEMBL503189
bio/HMR_2710,bio/CHEMBL503189
bio/HMR_2715,bio/CHEMBL503189
bio/HMR_2716,bio/CHEMBL503189
bio/HMR_2718,bio/CHEMBL503189
bio/HMR_2719,bio/CHEMBL503189
bio/HMR_2722,bio/CHEMBL503189
bio/HMR_2724,bio/CHEMBL503189
bio/HMR_2727,bio/CHEMBL503189
bio/HMR_2729,bio/CHEMBL503189
bio/HMR_2732,bio/CHEMBL503189
bio/HMR_2734,bio/CHEMBL503189
bio/HMR_2735,bio/CHEMBL503189
bio/HMR_2737,bio/CHEMBL503189
bio/HMR_2738,bio/CHEMBL503189
bio/HMR_2740,bio/CHEMBL503189
bio/HMR_2741,bio/CHEMBL503189
bio/HMR_2761,bio/CHEMBL503189
bio/HMR_2764,bio/CHEMBL503189
bio/HMR_2766,bio/CHEMBL503189
bio/HMR_2770,bio/CHEMBL503189
bio/HMR_2772,bio/CHEMBL503189
bio/HMR_2773,bio/CHEMBL503189
bio/HMR_2775,bio/CHEMBL503189
bio/HMR_2776,bio/CHEMBL503189
bio/HMR_3519,bio/CHEMBL503189
bio/HMR_3520,bio/CHEMBL503189
bio/HMR_8417,bio/CHEMBL503189
bio/HMR_8418,bio/CHEMBL503189
bio/r1400,bio/CHEMBL503189
bio/r2514m,bio/CHEMBL503189
bio/HMR_0163,bio/C15H29NO4
bio/HMR_2593,bio/CHEMBL1358846
bio/HMR_2596,bio/CHEMBL2074916
bio/HMR_2598,bio/CHEMBL2074916
bio/HMR_2601,bio/C10H16NO6
bio/HMR_2603,bio/C19H37NO4
bio/HMR_2604,bio/C19H37NO4
bio/HMR_2606,bio/C20H39NO4
bio/HMR_2607,bio/C20H39NO4
bio/HMR_2609,bio/C21H41NO4
bio/HMR_2610,bio/C21H41NO4
bio/HMR_2612,bio/C21H39NO4
bio/HMR_2613,bio/C35H56N7O17P3S
bio/HMR_3398,bio/C35H56N7O17P3S
bio/HMR_2616,bio/C21H39NO4
bio/HMR_2618,bio/C35H56N7O17P3S
bio/HMR_3258,bio/C35H56N7O17P3S
bio/HMR_2621,bio/C21H39NO4
bio/HMR_2622,bio/C35H56N7O17P3S
bio/HMR_3234,bio/C35H56N7O17P3S
bio/HMR_2624,bio/C22H43NO4
bio/HMR_2625,bio/C22H43NO4
bio/HMR_2629,bio/CHEMBL3392050
bio/HMR_2630,bio/CHEMBL3392050
bio/HMR_2634,bio/C23H43NO4
bio/C161CPT22,bio/C23H43NO4
bio/HMR_2635,bio/C37H60N7O17P3S
bio/HMR_3230,bio/C37H60N7O17P3S
bio/HMR_2638,bio/C23H43NO4
bio/HMR_2640,bio/C23H43NO4
bio/HMR_2644,bio/C24H47NO4
bio/HMR_2646,bio/C24H47NO4
bio/HMR_2649,bio/C24H45NO4
bio/HMR_2650,bio/C38H62N7O17P3S
bio/HMR_3396,bio/C38H62N7O17P3S
bio/HMR_2652,bio/C24H45NO4
bio/HMR_2653,bio/C38H62N7O17P3S
bio/HMR_3397,bio/C38H62N7O17P3S
bio/HMR_2655,bio/C25H49NO4
bio/HMR_2656,bio/C25H49NO4
bio/HMR_2658,bio/C25H47NO4
bio/C181CPT2,bio/C25H47NO4
bio/HMR_2659,bio/C39H64N7O17P3S
bio/HMR_3406,bio/C39H64N7O17P3S
bio/HMR_2661,bio/C25H47NO4
bio/HMR_2662,bio/C25H47NO4
bio/HMR_2664,bio/C25H47NO4
bio/HMR_2665,bio/C25H47NO4
bio/HMR_2667,bio/C25H47NO4
bio/HMR_2829,bio/C25H47NO4
bio/ELAIDCRNt,bio/C25H47NO4
bio/ELAIDCRNte,bio/C25H47NO4
bio/ELAIDCRNtd,bio/C25H47NO4
bio/HMR_2668,bio/C39H64N7O17P3S
bio/HMR_3407,bio/C39H64N7O17P3S
bio/HMR_2670,bio/C25H47NO4
bio/HMR_2671,bio/C39H64N7O17P3S
bio/HMR_3408,bio/C39H64N7O17P3S
bio/HMR_2673,bio/C25H45NO4
bio/HMR_2833,bio/C25H45NO4
bio/LNELDCCRNt,bio/C25H45NO4
bio/LNELDCCRNte,bio/C25H45NO4
bio/HMR_2674,bio/C39H62N7O17P3S
bio/HMR_3409,bio/C39H62N7O17P3S
bio/FAOXC18280m,bio/C39H62N7O17P3S
bio/FAOXTC182TC162m,bio/C39H62N7O17P3S
bio/HMR_2676,bio/C26H51NO4
bio/HMR_2677,bio/C26H51NO4
bio/HMR_2679,bio/C27H53NO4
bio/HMR_2680,bio/C27H53NO4
bio/HMR_2682,bio/C27H51NO4
bio/HMR_2683,bio/C41H68N7O17P3S
bio/HMR_3240,bio/C41H68N7O17P3S
bio/HMR_2685,bio/C27H51NO4
bio/HMR_2686,bio/C41H68N7O17P3S
bio/HMR_3222,bio/C41H68N7O17P3S
bio/HMR_2688,bio/C27H51NO4
bio/HMR_2689,bio/C41H68N7O17P3S
bio/HMR_3411,bio/C41H68N7O17P3S
bio/HMR_2691,bio/C27H49NO4
bio/HMR_2845,bio/C27H49NO4
bio/HMR_2692,bio/C41H66N7O17P3S
bio/HMR_3413,bio/C41H66N7O17P3S
bio/HMR_2695,bio/C27H47NO4
bio/HMR_2847,bio/C27H47NO4
bio/HMR_2697,bio/C41H64N7O17P3S
bio/HMR_3414,bio/C41H64N7O17P3S
bio/HMR_2700,bio/C28H55NO4
bio/HMR_2701,bio/C28H55NO4
bio/HMR_2703,bio/C29H57NO4
bio/HMR_2704,bio/C29H57NO4
bio/HMR_2706,bio/C29H55NO4
bio/HMR_2707,bio/C43H72N7O17P3S
bio/HMR_3218,bio/C43H72N7O17P3S
bio/HMR_2709,bio/C29H55NO4
bio/HMR_2710,bio/C43H72N7O17P3S
bio/HMR_3416,bio/C43H72N7O17P3S
bio/HMR_2712,bio/C25H43NO4
bio/HMR_2713,bio/C25H43NO4
bio/HMR_2715,bio/C25H41NO4
bio/HMR_2861,bio/C25H41NO4
bio/STRDNCCRNt,bio/C25H41NO4
bio/HMR_2716,bio/C39H58N7O17P3S
bio/HMR_9719,bio/C39H58N7O17P3S
bio/FAOXC18480m,bio/C39H58N7O17P3S
bio/FAOXC184C164m,bio/C39H58N7O17P3S
bio/HMR_2718,bio/C27H45NO4
bio/HMR_2863,bio/C27H45NO4
bio/EICOSTETCRNt,bio/C27H45NO4
bio/HMR_2719,bio/C41H62N7O17P3S
bio/HMR_3427,bio/C41H62N7O17P3S
bio/FAOXC204184m,bio/C41H62N7O17P3S
bio/HMR_2722,bio/C27H43NO4
bio/HMR_2865,bio/C27H43NO4
bio/TMNDNCCRNt,bio/C27H43NO4
bio/HMR_2724,bio/C41H60N7O17P3S
bio/HMR_3428,bio/C41H60N7O17P3S
bio/FAOXC2051843m,bio/C41H60N7O17P3S
bio/HMR_2727,bio/C29H47NO4
bio/HMR_2867,bio/C29H47NO4
bio/CLPNDCRNt,bio/C29H47NO4
bio/HMR_2729,bio/C43H64N7O17P3S
bio/HMR_3429,bio/C43H64N7O17P3S
bio/HMR_2731,bio/C29H45NO4
bio/HMR_2732,bio/C43H62N7O17P3S
bio/HMR_3430,bio/C43H62N7O17P3S
bio/FAOXC226205m,bio/C43H62N7O17P3S
bio/FAOXC226C227m,bio/C43H62N7O17P3S
bio/HMR_2734,bio/C27H47NO4
bio/HMR_2871,bio/C27H47NO4
bio/HMR_2735,bio/C41H64N7O17P3S
bio/HMR_3431,bio/C41H64N7O17P3S
bio/HMR_2737,bio/C29H51NO4
bio/HMR_2873,bio/C29H51NO4
bio/HMR_2738,bio/C43H68N7O17P3S
bio/HMR_3432,bio/C43H68N7O17P3S
bio/HMR_2740,bio/C29H49NO4
bio/HMR_2875,bio/C29H49NO4
bio/HMR_2741,bio/C43H66N7O17P3S
bio/HMR_3433,bio/C43H66N7O17P3S
bio/HMR_2744,bio/C25H45NO4
bio/HMR_2745,bio/C25H45NO4
bio/HMR_2748,bio/C25H43NO4
bio/HMR_2750,bio/C25H43NO4
bio/HMR_2753,bio/C27H47NO4
bio/HMR_2754,bio/C27H47NO4
bio/HMR_2757,bio/C27H45NO4
bio/HMR_2758,bio/C27H45NO4
bio/HMR_2760,bio/C29H49NO4
bio/HMR_2761,bio/C43H66N7O17P3S
bio/HMR_3421,bio/C43H66N7O17P3S
bio/FAOXC2242046m,bio/C43H66N7O17P3S
bio/HMR_2764,bio/C29H47NO4
bio/HMR_2898,bio/C29H47NO4
bio/DCSPTN1CRNt,bio/C29H47NO4
bio/HMR_2766,bio/C43H64N7O17P3S
bio/HMR_3422,bio/C43H64N7O17P3S
bio/FAOXC2252053m,bio/C43H64N7O17P3S
bio/FAOXC225C226m,bio/C43H64N7O17P3S
bio/HMR_2769,bio/C27H49NO4
bio/HMR_2770,bio/C41H66N7O17P3S
bio/HMR_3423,bio/C41H66N7O17P3S
bio/HMR_2772,bio/C29H52NO4
bio/HMR_2902,bio/C29H52NO4
bio/HMR_2773,bio/C43H70N7O17P3S
bio/HMR_3424,bio/C43H70N7O17P3S
bio/HMR_2775,bio/C29H51NO4
bio/HMR_2904,bio/C29H51NO4
bio/HMR_2776,bio/C43H68N7O17P3S
bio/HMR_3425,bio/C43H68N7O17P3S
bio/HMR_3519,bio/C32H52N7O17P3S
bio/HMR_3522,bio/C32H52N7O17P3S
bio/HMR_3520,bio/C18H35NO4
bio/DMNONCRNt,bio/C18H35NO4
bio/HMR_8417,bio/C30H48N7O17P3S
bio/HMR_3527,bio/C30H48N7O17P3S
bio/HMR_8418,bio/C16H31NO4
bio/HMR_8420,bio/C16H31NO4
bio/DMHPTCRNt,bio/C16H31NO4
bio/HMR_3027,bio/C10H16NO6
bio/HMR_3028,bio/C10H16NO6
bio/HMR_3029,bio/CHEMBL1358846
bio/HMR_3030,bio/CHEMBL1358846
bio/C2tcx,bio/CHEMBL1358846
bio/HMR_3033,bio/C15H29NO4
bio/HMR_3034,bio/C15H29NO4
bio/HMR_3035,bio/CHEMBL2074916
bio/HMR_3037,bio/CHEMBL2074916
bio/PCRNtc,bio/CHEMBL2074916
bio/HMR_2778,bio/CHEMBL1358846
bio/HMR_2780,bio/CHEMBL1358846
bio/HMR_2783,bio/C10H16NO6
bio/HMR_2785,bio/C10H16NO6
bio/HMR_2787,bio/C19H37NO4
bio/HMR_2788,bio/C19H37NO4
bio/HMR_2789,bio/C20H39NO4
bio/HMR_2790,bio/C20H39NO4
bio/HMR_2791,bio/C21H41NO4
bio/HMR_2792,bio/C21H41NO4
bio/HMR_2793,bio/C21H39NO4
bio/HMR_2794,bio/C35H56N7O17P3S
bio/HMR_3628,bio/C35H56N7O17P3S
bio/HMR_2794,bio/CHEMBL503189
bio/HMR_2796,bio/CHEMBL503189
bio/HMR_2798,bio/CHEMBL503189
bio/HMR_2806,bio/CHEMBL503189
bio/HMR_2814,bio/CHEMBL503189
bio/HMR_2816,bio/CHEMBL503189
bio/HMR_2822,bio/CHEMBL503189
bio/HMR_2825,bio/CHEMBL503189
bio/HMR_2829,bio/CHEMBL503189
bio/HMR_2832,bio/CHEMBL503189
bio/HMR_2833,bio/CHEMBL503189
bio/HMR_2840,bio/CHEMBL503189
bio/HMR_2842,bio/CHEMBL503189
bio/HMR_2844,bio/CHEMBL503189
bio/HMR_2845,bio/CHEMBL503189
bio/HMR_2846,bio/CHEMBL503189
bio/HMR_2847,bio/CHEMBL503189
bio/HMR_2848,bio/CHEMBL503189
bio/HMR_2854,bio/CHEMBL503189
bio/HMR_2856,bio/CHEMBL503189
bio/HMR_2861,bio/CHEMBL503189
bio/HMR_2862,bio/CHEMBL503189
bio/HMR_2863,bio/CHEMBL503189
bio/HMR_2864,bio/CHEMBL503189
bio/HMR_2865,bio/CHEMBL503189
bio/HMR_2866,bio/CHEMBL503189
bio/HMR_2867,bio/CHEMBL503189
bio/HMR_2868,bio/CHEMBL503189
bio/HMR_2870,bio/CHEMBL503189
bio/HMR_2871,bio/CHEMBL503189
bio/HMR_2872,bio/CHEMBL503189
bio/HMR_2873,bio/CHEMBL503189
bio/HMR_2874,bio/CHEMBL503189
bio/HMR_2875,bio/CHEMBL503189
bio/HMR_2876,bio/CHEMBL503189
bio/HMR_2878,bio/CHEMBL503189
bio/HMR_2879,bio/CHEMBL503189
bio/HMR_2897,bio/CHEMBL503189
bio/HMR_2898,bio/CHEMBL503189
bio/HMR_2899,bio/CHEMBL503189
bio/HMR_2901,bio/CHEMBL503189
bio/HMR_2902,bio/CHEMBL503189
bio/HMR_2903,bio/CHEMBL503189
bio/HMR_2904,bio/CHEMBL503189
bio/HMR_2905,bio/CHEMBL503189
bio/HMR_2913,bio/CHEMBL503189
bio/HMR_2914,bio/CHEMBL503189
bio/HMR_2922,bio/CHEMBL503189
bio/HMR_2923,bio/CHEMBL503189
bio/HMR_2925,bio/CHEMBL503189
bio/HMR_2926,bio/CHEMBL503189
bio/HMR_2928,bio/CHEMBL503189
bio/HMR_2929,bio/CHEMBL503189
bio/HMR_2931,bio/CHEMBL503189
bio/HMR_2932,bio/CHEMBL503189
bio/r2507,bio/CHEMBL503189
bio/r2508,bio/CHEMBL503189
bio/r2509,bio/CHEMBL503189
bio/r2510,bio/CHEMBL503189
bio/r2511,bio/CHEMBL503189
bio/r2514,bio/CHEMBL503189
bio/HMR_2795,bio/C21H39NO4
bio/HMR_2796,bio/C35H56N7O17P3S
bio/HMR_3629,bio/C35H56N7O17P3S
bio/HMR_2797,bio/C21H39NO4
bio/HMR_2799,bio/C22H43NO4
bio/HMR_2800,bio/C22H43NO4
bio/HMR_2801,bio/CHEMBL3392050
bio/HMR_2803,bio/CHEMBL3392050
bio/HMR_2805,bio/C23H43NO4
bio/HMR_2807,bio/C23H43NO4
bio/HMR_2809,bio/C23H43NO4
bio/HMR_2811,bio/C24H47NO4
bio/HMR_2812,bio/C24H47NO4
bio/HMR_2813,bio/C24H45NO4
bio/HMR_2814,bio/C38H62N7O17P3S
bio/HMR_3636,bio/C38H62N7O17P3S
bio/HMR_2815,bio/C24H45NO4
bio/HMR_2817,bio/C25H49NO4
bio/HMR_2819,bio/C25H49NO4
bio/HMR_2821,bio/C25H47NO4
bio/HMR_2822,bio/C39H64N7O17P3S
bio/HMR_3639,bio/C39H64N7O17P3S
bio/HMR_2823,bio/C25H47NO4
bio/HMR_2824,bio/C25H47NO4
bio/HMR_2827,bio/C25H47NO4
bio/HMR_2830,bio/C25H47NO4
bio/HMR_2831,bio/C25H47NO4
bio/HMR_2832,bio/C39H64N7O17P3S
bio/HMR_3643,bio/C39H64N7O17P3S
bio/HMR_2834,bio/C25H45NO4
bio/HMR_2835,bio/C26H51NO4
bio/HMR_2836,bio/C26H51NO4
bio/HMR_2837,bio/C27H53NO4
bio/HMR_2838,bio/C27H53NO4
bio/HMR_2839,bio/C27H51NO4
bio/HMR_2841,bio/C27H51NO4
bio/HMR_2842,bio/C41H68N7O17P3S
bio/HMR_3649,bio/C41H68N7O17P3S
bio/HMR_2843,bio/C27H51NO4
bio/HMR_2844,bio/C41H68N7O17P3S
bio/HMR_3647,bio/C41H68N7O17P3S
bio/HMR_2849,bio/C28H55NO4
bio/HMR_2850,bio/C28H55NO4
bio/HMR_2851,bio/C29H57NO4
bio/HMR_2852,bio/C29H57NO4
bio/HMR_2853,bio/C29H55NO4
bio/HMR_2855,bio/C29H55NO4
bio/HMR_2857,bio/C25H43NO4
bio/HMR_2859,bio/C25H43NO4
bio/HMR_2869,bio/C29H45NO4
bio/HMR_2872,bio/C41H64N7O17P3S
bio/HMR_3669,bio/C41H64N7O17P3S
bio/HMR_2874,bio/C43H68N7O17P3S
bio/HMR_3670,bio/C43H68N7O17P3S
bio/HMR_2876,bio/C43H66N7O17P3S
bio/HMR_3671,bio/C43H66N7O17P3S
bio/RE3174R,bio/C43H66N7O17P3S
bio/HMR_2878,bio/C31H53NO4
bio/HMR_2879,bio/C45H70N7O17P3S
bio/HMR_3672,bio/C45H70N7O17P3S
bio/HMR_2880,bio/C25H45NO4
bio/HMR_2882,bio/C25H45NO4
bio/HMR_2884,bio/C25H43NO4
bio/HMR_2886,bio/C25H43NO4
bio/HMR_2888,bio/C27H47NO4
bio/HMR_2890,bio/C27H47NO4
bio/HMR_2892,bio/C27H45NO4
bio/HMR_2894,bio/C27H45NO4
bio/HMR_2896,bio/C29H49NO4
bio/HMR_2899,bio/C43H64N7O17P3S
bio/HMR_3680,bio/C43H64N7O17P3S
bio/HMR_2900,bio/C27H49NO4
bio/HMR_2901,bio/C41H66N7O17P3S
bio/HMR_3681,bio/C41H66N7O17P3S
bio/HMR_2903,bio/C43H70N7O17P3S
bio/HMR_3682,bio/C43H70N7O17P3S
bio/HMR_2905,bio/C43H68N7O17P3S
bio/HMR_3683,bio/C43H68N7O17P3S
bio/HMR_2906,bio/C30H59NO4
bio/HMR_2907,bio/C30H59NO4
bio/HMR_2908,bio/C30H59NO4
bio/HMR_2909,bio/C31H61NO4
bio/LGNCCRNt,bio/C31H61NO4
bio/HMR_2910,bio/C31H61NO4
bio/HMR_2911,bio/C31H61NO4
bio/HMR_2913,bio/C31H59NO4
bio/NRVNCCRNt,bio/C31H59NO4
bio/HMR_2915,bio/C33H65NO4
bio/HEXCCRNt,bio/C33H65NO4
bio/HMR_2916,bio/C33H65NO4
bio/HMR_2917,bio/C33H65NO4
bio/HMR_2918,bio/C33H63NO4
bio/HMR_2919,bio/C33H63NO4
bio/HMR_2920,bio/C33H63NO4
bio/HMR_2922,bio/C31H51NO4
bio/TETPENT3CRNt,bio/C31H51NO4
bio/HMR_2923,bio/C45H68N7O17P3S
bio/HMR_3666,bio/C45H68N7O17P3S
bio/HMR_2925,bio/C31H53NO4
bio/TETTET6CRNt,bio/C31H53NO4
bio/HMR_2926,bio/C45H70N7O17P3S
bio/HMR_3678,bio/C45H70N7O17P3S
bio/HMR_2928,bio/C31H51NO4
bio/TETPENT6CRNt,bio/C31H51NO4
bio/HMR_2929,bio/C45H68N7O17P3S
bio/HMR_3679,bio/C45H68N7O17P3S
bio/HMR_2931,bio/C31H49NO4
bio/HMR_2932,bio/C45H66N7O17P3S
bio/HMR_3667,bio/C45H66N7O17P3S
bio/HMR_0001,bio/C488977H426169N6593O471488P6S113R232012
bio/HMR_9024,bio/C488977H426169N6593O471488P6S113R232012
bio/HMR_0002,bio/C6H5O6R3
bio/EX_M02956__91__e__93__,bio/C6H5O6R3
bio/HMR_0003,bio/C5H6O5R2
bio/EX_M00234__91__e__93__,bio/C5H6O5R2
bio/HMR_0005,bio/C4H7O4R
bio/HMR_0449,bio/CHEMBL1232920
bio/HMR_0579,bio/CHEMBL1232920
bio/HMR_0582,bio/CHEMBL1232920
bio/HMR_0604,bio/C5H6O5R2
bio/HMR_0605,bio/C5H6O5R2
bio/HMR_0667,bio/C5H6O5R2
bio/HMR_0031,bio/C5H6O5R2
bio/HMR_0605,bio/C22H31N7O17P3SR
bio/HMR_7588,bio/C22H31N7O17P3SR
bio/HMR_0750,bio/C22H31N7O17P3SR
bio/HMR_0588,bio/C22H31N7O17P3SR
